# The provisional data available here are intended for diverse user applications.
# For data required for a court of law or regulatory purposes, review the information 
# available from the NCEI (https://www.ncdc.noaa.gov/customer-support/certification-data)
# or consult a CCM (http://www.nicm.org).
# STATION: GGLA2
# STATION NAME: GATES GLACIER
# LATITUDE: 61.602889
# LONGITUDE: -143.013211
# ELEVATION [ft]: 4060
# STATE: AK
Station_ID,Date_Time,air_temp_set_1,snow_depth_set_1,precip_accum_set_1
,,Fahrenheit,Inches,Inches
GGLA2,2019-07-14T21:33:00Z,55.51,2.7,11.37
GGLA2,2019-07-14T22:33:00Z,57.09,2.4,11.37
GGLA2,2019-07-14T23:33:00Z,58.1,2.1,11.37
GGLA2,2019-07-15T00:33:00Z,55.51,1.6,11.37
GGLA2,2019-07-15T01:33:00Z,55.09,4.1,11.37
GGLA2,2019-07-15T02:33:00Z,54.61,1.3,11.37
GGLA2,2019-07-15T03:33:00Z,56.7,1.3,11.37
GGLA2,2019-07-15T04:33:00Z,56.7,3.6,11.37
GGLA2,2019-07-15T05:33:00Z,53.71,0.0,11.37
GGLA2,2019-07-15T06:33:00Z,51.49,1.0,11.37
GGLA2,2019-07-15T07:33:00Z,49.89,1.0,11.37
GGLA2,2019-07-15T08:33:00Z,48.9,0.7,11.37
GGLA2,2019-07-15T09:33:00Z,48.51,0.0,11.37
GGLA2,2019-07-15T10:33:00Z,47.7,0.0,11.37
GGLA2,2019-07-15T11:33:00Z,47.1,0.0,11.37
GGLA2,2019-07-15T12:33:00Z,47.1,103.0,11.37
GGLA2,2019-07-15T13:33:00Z,47.1,0.0,11.37
GGLA2,2019-07-15T14:33:00Z,46.9,2.5,11.37
GGLA2,2019-07-15T15:33:00Z,47.7,103.0,11.37
GGLA2,2019-07-15T16:33:00Z,48.51,0.2,11.37
GGLA2,2019-07-15T17:33:00Z,49.89,0.0,11.37
GGLA2,2019-07-15T18:33:00Z,50.0,0.0,11.37
GGLA2,2019-07-15T19:33:00Z,48.99,0.0,11.37
GGLA2,2019-07-15T20:33:00Z,47.89,0.2,11.37
GGLA2,2019-07-15T21:33:00Z,47.7,2.2,11.37
GGLA2,2019-07-15T22:33:00Z,48.4,0.0,11.38
GGLA2,2019-07-15T23:33:00Z,47.41,1.4,11.39
GGLA2,2019-07-16T00:33:00Z,47.5,1.3,11.41
GGLA2,2019-07-16T01:33:00Z,48.51,1.4,11.41
GGLA2,2019-07-16T02:33:00Z,49.21,103.0,11.41
GGLA2,2019-07-16T03:33:00Z,48.31,0.0,11.41
GGLA2,2019-07-16T04:33:00Z,47.1,0.8,11.41
GGLA2,2019-07-16T05:33:00Z,47.7,0.0,11.41
GGLA2,2019-07-16T06:33:00Z,47.7,0.2,11.41
GGLA2,2019-07-16T07:33:00Z,47.3,1.8,11.41
GGLA2,2019-07-16T08:33:00Z,47.5,3.1,11.41
GGLA2,2019-07-16T09:33:00Z,47.1,4.1,11.41
GGLA2,2019-07-16T10:33:00Z,46.6,3.0,11.41
GGLA2,2019-07-16T11:33:00Z,45.3,1.3,11.41
GGLA2,2019-07-16T12:33:00Z,44.8,1.7,11.41
GGLA2,2019-07-16T13:33:00Z,44.49,0.9,11.41
GGLA2,2019-07-16T14:33:00Z,45.3,4.4,11.41
GGLA2,2019-07-16T15:33:00Z,46.8,2.4,11.41
GGLA2,2019-07-16T16:33:00Z,49.21,1.4,11.41
GGLA2,2019-07-16T17:33:00Z,51.21,2.6,11.41
GGLA2,2019-07-16T18:33:00Z,53.01,2.8,11.41
GGLA2,2019-07-16T19:33:00Z,53.6,2.2,11.41
GGLA2,2019-07-16T20:33:00Z,53.01,2.2,11.41
GGLA2,2019-07-16T21:33:00Z,56.1,0.0,11.41
GGLA2,2019-07-16T22:33:00Z,58.1,2.9,11.41
GGLA2,2019-07-16T23:33:00Z,59.0,1.3,11.41
GGLA2,2019-07-17T00:33:00Z,58.8,0.0,11.41
GGLA2,2019-07-17T01:33:00Z,60.21,2.4,11.41
GGLA2,2019-07-17T02:33:00Z,54.81,2.4,11.41
GGLA2,2019-07-17T03:33:00Z,52.81,3.2,11.41
GGLA2,2019-07-17T04:33:00Z,52.7,3.4,11.41
GGLA2,2019-07-17T05:33:00Z,52.59,3.1,11.41
GGLA2,2019-07-17T06:33:00Z,52.2,3.0,11.41
GGLA2,2019-07-17T07:33:00Z,51.1,1.2,11.41
GGLA2,2019-07-17T08:33:00Z,50.7,3.0,11.41
GGLA2,2019-07-17T09:33:00Z,50.59,2.4,11.41
GGLA2,2019-07-17T10:33:00Z,50.31,2.4,11.41
GGLA2,2019-07-17T11:33:00Z,49.5,2.9,11.41
GGLA2,2019-07-17T12:33:00Z,48.0,0.6,11.41
GGLA2,2019-07-17T13:33:00Z,46.8,4.1,11.41
GGLA2,2019-07-17T14:33:00Z,46.2,3.8,11.41
GGLA2,2019-07-17T15:33:00Z,46.2,2.5,11.41
GGLA2,2019-07-17T16:33:00Z,48.2,2.7,11.41
GGLA2,2019-07-17T17:33:00Z,48.99,2.8,11.41
GGLA2,2019-07-17T18:33:00Z,50.31,0.7,11.41
GGLA2,2019-07-17T19:33:00Z,53.71,2.8,11.41
GGLA2,2019-07-17T20:33:00Z,54.9,2.1,11.41
GGLA2,2019-07-17T21:33:00Z,57.6,2.4,11.41
GGLA2,2019-07-17T22:33:00Z,60.6,2.1,11.41
GGLA2,2019-07-17T23:33:00Z,63.3,2.4,11.41
GGLA2,2019-07-18T00:33:00Z,63.7,2.8,11.41
GGLA2,2019-07-18T01:33:00Z,62.91,2.1,11.41
GGLA2,2019-07-18T02:33:00Z,63.3,2.6,11.41
GGLA2,2019-07-18T03:33:00Z,62.49,2.4,11.41
GGLA2,2019-07-18T04:33:00Z,60.6,1.1,11.41
GGLA2,2019-07-18T05:33:00Z,59.4,2.2,11.41
GGLA2,2019-07-18T06:33:00Z,57.09,0.0,11.41
GGLA2,2019-07-18T07:33:00Z,56.5,0.0,11.41
GGLA2,2019-07-18T08:33:00Z,55.6,2.3,11.41
GGLA2,2019-07-18T09:33:00Z,55.9,2.9,11.41
GGLA2,2019-07-18T10:33:00Z,55.6,2.7,11.41
GGLA2,2019-07-18T11:33:00Z,55.2,3.1,11.41
GGLA2,2019-07-18T12:33:00Z,55.2,0.0,11.41
GGLA2,2019-07-18T13:33:00Z,54.5,2.9,11.41
GGLA2,2019-07-18T14:33:00Z,54.61,2.7,11.41
GGLA2,2019-07-18T15:33:00Z,54.19,3.2,11.41
GGLA2,2019-07-18T16:33:00Z,54.39,2.3,11.41
GGLA2,2019-07-18T17:33:00Z,56.5,2.2,11.41
GGLA2,2019-07-18T18:33:00Z,57.31,2.9,11.41
GGLA2,2019-07-18T19:33:00Z,58.6,1.3,11.41
GGLA2,2019-07-18T20:33:00Z,60.4,1.8,11.41
GGLA2,2019-07-18T21:33:00Z,62.71,2.2,11.41
GGLA2,2019-07-18T22:33:00Z,65.19,1.3,11.41
GGLA2,2019-07-18T23:33:00Z,66.9,2.0,11.41
GGLA2,2019-07-19T00:33:00Z,67.6,3.9,11.41
GGLA2,2019-07-19T01:33:00Z,66.79,2.0,11.41
GGLA2,2019-07-19T02:33:00Z,67.21,0.0,11.41
GGLA2,2019-07-19T03:33:00Z,65.8,2.4,11.41
GGLA2,2019-07-19T04:33:00Z,64.29,2.0,11.41
GGLA2,2019-07-19T05:33:00Z,62.1,1.2,11.41
GGLA2,2019-07-19T06:33:00Z,61.39,1.8,11.41
GGLA2,2019-07-19T07:33:00Z,60.8,1.7,11.41
GGLA2,2019-07-19T08:33:00Z,60.4,1.8,11.41
GGLA2,2019-07-19T09:33:00Z,59.31,3.8,11.41
GGLA2,2019-07-19T10:33:00Z,58.5,1.1,11.41
GGLA2,2019-07-19T11:33:00Z,56.89,3.4,11.41
GGLA2,2019-07-19T12:33:00Z,55.99,1.2,11.41
GGLA2,2019-07-19T13:33:00Z,55.2,3.2,11.41
GGLA2,2019-07-19T14:33:00Z,54.5,0.0,11.41
GGLA2,2019-07-19T15:33:00Z,54.9,1.3,11.41
GGLA2,2019-07-19T16:33:00Z,57.2,2.1,11.41
GGLA2,2019-07-19T17:33:00Z,57.99,0.4,11.41
GGLA2,2019-07-19T18:33:00Z,58.41,2.7,11.41
GGLA2,2019-07-19T19:33:00Z,59.2,2.1,11.41
GGLA2,2019-07-19T20:33:00Z,59.59,1.4,11.41
GGLA2,2019-07-19T21:33:00Z,61.2,1.8,11.41
GGLA2,2019-07-19T22:33:00Z,64.4,1.6,11.41
GGLA2,2019-07-19T23:33:00Z,64.8,1.3,11.41
GGLA2,2019-07-20T00:33:00Z,64.09,1.0,11.41
GGLA2,2019-07-20T01:33:00Z,63.0,2.4,11.41
GGLA2,2019-07-20T02:33:00Z,60.91,2.0,11.41
GGLA2,2019-07-20T03:33:00Z,57.4,1.0,11.41
GGLA2,2019-07-20T04:33:00Z,56.7,1.3,11.41
GGLA2,2019-07-20T05:33:00Z,54.19,1.2,11.43
GGLA2,2019-07-20T06:33:00Z,53.91,1.9,11.43
GGLA2,2019-07-20T07:33:00Z,53.4,0.0,11.46
GGLA2,2019-07-20T08:33:00Z,51.1,1.1,11.47
GGLA2,2019-07-20T09:33:00Z,51.69,0.0,11.47
GGLA2,2019-07-20T10:33:00Z,49.69,103.0,11.47
GGLA2,2019-07-20T11:33:00Z,49.41,103.0,11.47
GGLA2,2019-07-20T12:33:00Z,49.21,0.0,11.47
GGLA2,2019-07-20T13:33:00Z,48.7,0.0,11.47
GGLA2,2019-07-20T14:33:00Z,47.61,103.0,11.47
GGLA2,2019-07-20T15:33:00Z,48.0,0.0,11.47
GGLA2,2019-07-20T16:33:00Z,48.6,0.0,11.47
GGLA2,2019-07-20T17:33:00Z,48.6,0.0,11.47
GGLA2,2019-07-20T18:33:00Z,49.69,1.2,11.47
GGLA2,2019-07-20T19:33:00Z,52.2,1.5,11.47
GGLA2,2019-07-20T20:33:00Z,55.29,1.0,11.47
GGLA2,2019-07-20T21:33:00Z,55.2,103.0,11.47
GGLA2,2019-07-20T22:33:00Z,56.41,1.5,11.47
GGLA2,2019-07-20T23:33:00Z,58.6,2.1,11.47
GGLA2,2019-07-21T00:33:00Z,60.3,3.5,11.47
GGLA2,2019-07-21T01:33:00Z,61.39,3.5,11.47
GGLA2,2019-07-21T02:33:00Z,60.6,1.4,11.47
GGLA2,2019-07-21T03:33:00Z,60.69,1.1,11.47
GGLA2,2019-07-21T04:33:00Z,60.4,1.2,11.47
GGLA2,2019-07-21T05:33:00Z,59.7,0.7,11.47
GGLA2,2019-07-21T06:33:00Z,57.09,1.1,11.47
GGLA2,2019-07-21T07:33:00Z,55.8,3.3,11.47
GGLA2,2019-07-21T08:33:00Z,53.71,1.2,11.47
GGLA2,2019-07-21T09:33:00Z,53.8,0.8,11.47
GGLA2,2019-07-21T10:33:00Z,53.1,0.5,11.47
GGLA2,2019-07-21T11:33:00Z,51.91,0.5,11.47
GGLA2,2019-07-21T12:33:00Z,51.49,0.6,11.47
GGLA2,2019-07-21T13:33:00Z,51.4,1.0,11.47
GGLA2,2019-07-21T14:33:00Z,50.59,2.8,11.47
GGLA2,2019-07-21T15:33:00Z,50.59,1.9,11.47
GGLA2,2019-07-21T16:33:00Z,52.59,4.1,11.47
GGLA2,2019-07-21T17:33:00Z,52.11,2.0,11.47
GGLA2,2019-07-21T18:33:00Z,52.3,2.2,11.47
GGLA2,2019-07-21T19:33:00Z,53.1,1.2,11.47
GGLA2,2019-07-21T20:33:00Z,54.7,2.0,11.47
GGLA2,2019-07-21T21:33:00Z,56.41,1.6,11.47
GGLA2,2019-07-21T22:33:00Z,58.21,2.9,11.47
GGLA2,2019-07-21T23:33:00Z,59.9,1.5,11.47
GGLA2,2019-07-22T00:33:00Z,62.01,1.5,11.47
GGLA2,2019-07-22T01:33:00Z,62.4,1.9,11.47
GGLA2,2019-07-22T02:33:00Z,61.3,1.5,11.47
GGLA2,2019-07-22T03:33:00Z,60.6,1.3,11.47
GGLA2,2019-07-22T04:33:00Z,60.6,0.7,11.47
GGLA2,2019-07-22T05:33:00Z,60.21,0.9,11.47
GGLA2,2019-07-22T06:33:00Z,57.6,1.1,11.47
GGLA2,2019-07-22T07:33:00Z,57.51,2.0,11.47
GGLA2,2019-07-22T08:33:00Z,56.8,2.4,11.47
GGLA2,2019-07-22T09:33:00Z,57.7,3.5,11.47
GGLA2,2019-07-22T10:33:00Z,57.4,3.1,11.47
GGLA2,2019-07-22T11:33:00Z,56.61,2.1,11.47
GGLA2,2019-07-22T12:33:00Z,54.7,2.3,11.47
GGLA2,2019-07-22T13:33:00Z,54.1,2.1,11.47
GGLA2,2019-07-22T14:33:00Z,54.9,2.3,11.47
GGLA2,2019-07-22T15:33:00Z,54.9,1.9,11.47
GGLA2,2019-07-22T16:33:00Z,55.2,2.0,11.47
GGLA2,2019-07-22T17:33:00Z,57.09,3.6,11.47
GGLA2,2019-07-22T18:33:00Z,56.3,3.8,11.47
GGLA2,2019-07-22T19:33:00Z,58.6,1.2,11.47
GGLA2,2019-07-22T20:33:00Z,61.7,2.1,11.47
GGLA2,2019-07-22T21:33:00Z,62.29,3.5,11.47
GGLA2,2019-07-22T22:33:00Z,65.61,1.1,11.47
GGLA2,2019-07-22T23:33:00Z,67.3,2.1,11.47
GGLA2,2019-07-23T00:33:00Z,68.2,2.2,11.47
GGLA2,2019-07-23T01:33:00Z,66.7,2.6,11.47
GGLA2,2019-07-23T02:33:00Z,65.5,3.0,11.47
GGLA2,2019-07-23T03:33:00Z,66.09,3.7,11.47
GGLA2,2019-07-23T04:33:00Z,64.99,0.0,11.47
GGLA2,2019-07-23T05:33:00Z,63.3,1.6,11.47
GGLA2,2019-07-23T06:33:00Z,61.39,1.1,11.47
GGLA2,2019-07-23T07:33:00Z,60.8,1.0,11.47
GGLA2,2019-07-23T08:33:00Z,60.69,1.5,11.47
GGLA2,2019-07-23T09:33:00Z,59.9,0.9,11.47
GGLA2,2019-07-23T10:33:00Z,59.2,3.2,11.47
GGLA2,2019-07-23T11:33:00Z,54.81,1.6,11.47
GGLA2,2019-07-23T12:33:00Z,53.29,1.4,11.47
GGLA2,2019-07-23T13:33:00Z,53.91,1.3,11.47
GGLA2,2019-07-23T14:33:00Z,55.2,1.0,11.47
GGLA2,2019-07-23T15:33:00Z,54.7,1.1,11.47
GGLA2,2019-07-23T16:33:00Z,52.39,0.0,11.47
GGLA2,2019-07-23T17:33:00Z,52.2,1.0,11.47
GGLA2,2019-07-23T18:33:00Z,53.01,1.5,11.47
GGLA2,2019-07-23T19:33:00Z,53.6,0.3,11.47
GGLA2,2019-07-23T20:33:00Z,52.0,0.0,11.53
GGLA2,2019-07-23T21:33:00Z,53.4,1.4,11.53
GGLA2,2019-07-23T22:33:00Z,51.1,0.7,11.53
GGLA2,2019-07-23T23:33:00Z,47.7,103.0,11.62
GGLA2,2019-07-24T00:33:00Z,45.9,103.0,11.63
GGLA2,2019-07-24T01:33:00Z,45.19,103.0,11.64
GGLA2,2019-07-24T02:33:00Z,45.1,103.0,11.69
GGLA2,2019-07-24T03:33:00Z,45.0,103.0,11.72
GGLA2,2019-07-24T04:33:00Z,45.19,103.0,11.74
GGLA2,2019-07-24T05:33:00Z,45.7,103.0,11.74
GGLA2,2019-07-24T06:33:00Z,45.39,103.0,11.74
GGLA2,2019-07-24T07:33:00Z,45.1,103.0,11.74
GGLA2,2019-07-24T08:33:00Z,46.2,103.0,11.74
GGLA2,2019-07-24T09:33:00Z,46.8,0.0,11.74
GGLA2,2019-07-24T10:33:00Z,47.19,1.1,11.74
GGLA2,2019-07-24T11:33:00Z,47.61,0.3,11.74
GGLA2,2019-07-24T12:33:00Z,46.6,0.0,11.74
GGLA2,2019-07-24T13:33:00Z,46.29,0.4,11.74
GGLA2,2019-07-24T14:33:00Z,45.81,0.2,11.74
GGLA2,2019-07-24T15:33:00Z,45.39,1.4,11.74
GGLA2,2019-07-24T16:33:00Z,46.2,1.5,11.74
GGLA2,2019-07-24T17:33:00Z,46.71,1.7,11.74
GGLA2,2019-07-24T18:33:00Z,47.61,2.2,11.74
GGLA2,2019-07-24T19:33:00Z,49.6,2.7,11.74
GGLA2,2019-07-24T20:33:00Z,52.11,3.1,11.74
GGLA2,2019-07-24T21:33:00Z,52.9,2.4,11.74
GGLA2,2019-07-24T22:33:00Z,53.8,3.1,11.74
GGLA2,2019-07-24T23:33:00Z,52.81,4.4,11.74
GGLA2,2019-07-25T00:33:00Z,53.91,2.7,11.74
GGLA2,2019-07-25T01:33:00Z,53.71,2.3,11.74
GGLA2,2019-07-25T02:33:00Z,51.91,0.0,11.74
GGLA2,2019-07-25T03:33:00Z,50.79,3.6,11.74
GGLA2,2019-07-25T04:33:00Z,50.79,0.8,11.74
GGLA2,2019-07-25T05:33:00Z,49.21,0.6,11.74
GGLA2,2019-07-25T06:33:00Z,46.2,103.0,11.74
GGLA2,2019-07-25T07:33:00Z,45.0,103.0,11.8
GGLA2,2019-07-25T08:33:00Z,43.3,103.0,11.86
GGLA2,2019-07-25T09:33:00Z,42.91,103.0,11.95
GGLA2,2019-07-25T10:33:00Z,42.49,103.0,12.05
GGLA2,2019-07-25T11:33:00Z,42.21,103.0,12.14
GGLA2,2019-07-25T12:33:00Z,41.7,103.0,12.2
GGLA2,2019-07-25T13:33:00Z,40.6,103.0,12.31
GGLA2,2019-07-25T14:33:00Z,39.4,103.0,12.42
GGLA2,2019-07-25T15:33:00Z,39.4,103.0,12.51
GGLA2,2019-07-25T16:33:00Z,38.89,103.0,12.59
GGLA2,2019-07-25T17:33:00Z,38.1,103.0,12.68
GGLA2,2019-07-25T18:33:00Z,37.8,103.0,12.75
GGLA2,2019-07-25T19:33:00Z,37.6,103.0,12.86
GGLA2,2019-07-25T20:33:00Z,36.61,103.0,12.96
GGLA2,2019-07-25T21:33:00Z,37.29,103.0,13.02
GGLA2,2019-07-25T22:33:00Z,38.19,103.0,13.06
GGLA2,2019-07-25T23:33:00Z,38.8,103.0,13.08
GGLA2,2019-07-26T00:33:00Z,38.41,103.0,13.1
GGLA2,2019-07-26T01:33:00Z,38.61,103.0,13.12
GGLA2,2019-07-26T02:33:00Z,39.51,103.0,13.13
GGLA2,2019-07-26T03:33:00Z,39.31,103.0,13.13
GGLA2,2019-07-26T04:33:00Z,39.6,103.0,13.13
GGLA2,2019-07-26T05:33:00Z,39.79,103.0,13.13
GGLA2,2019-07-26T06:33:00Z,39.09,103.0,13.13
GGLA2,2019-07-26T07:33:00Z,38.61,103.0,13.13
GGLA2,2019-07-26T08:33:00Z,38.89,103.0,13.14
GGLA2,2019-07-26T09:33:00Z,39.0,103.0,13.17
GGLA2,2019-07-26T10:33:00Z,39.0,103.0,13.17
GGLA2,2019-07-26T11:33:00Z,38.8,103.0,13.18
GGLA2,2019-07-26T12:33:00Z,39.0,103.0,13.18
GGLA2,2019-07-26T13:33:00Z,39.51,103.0,13.19
GGLA2,2019-07-26T14:33:00Z,39.7,103.0,13.2
GGLA2,2019-07-26T15:33:00Z,39.79,103.0,13.21
GGLA2,2019-07-26T16:33:00Z,40.21,103.0,13.21
GGLA2,2019-07-26T17:33:00Z,40.21,103.0,13.22
GGLA2,2019-07-26T18:33:00Z,40.6,103.0,13.22
GGLA2,2019-07-26T19:33:00Z,41.0,103.0,13.22
GGLA2,2019-07-26T20:33:00Z,41.9,103.0,13.22
GGLA2,2019-07-26T21:33:00Z,43.39,103.0,13.22
GGLA2,2019-07-26T22:33:00Z,43.0,0.0,13.22
GGLA2,2019-07-26T23:33:00Z,44.2,0.0,13.22
GGLA2,2019-07-27T00:33:00Z,45.81,0.0,13.22
GGLA2,2019-07-27T01:33:00Z,46.2,1.6,13.22
GGLA2,2019-07-27T02:33:00Z,45.1,0.4,13.22
GGLA2,2019-07-27T03:33:00Z,44.4,0.0,13.22
GGLA2,2019-07-27T04:33:00Z,44.1,0.0,13.22
GGLA2,2019-07-27T05:33:00Z,43.5,103.0,13.23
GGLA2,2019-07-27T06:33:00Z,43.81,0.0,13.23
GGLA2,2019-07-27T07:33:00Z,43.81,0.0,13.23
GGLA2,2019-07-27T08:33:00Z,44.01,0.0,13.24
GGLA2,2019-07-27T09:33:00Z,44.29,0.6,13.24
GGLA2,2019-07-27T10:33:00Z,43.59,0.0,13.24
GGLA2,2019-07-27T11:33:00Z,43.5,0.0,13.24
GGLA2,2019-07-27T12:33:00Z,43.11,0.0,13.24
GGLA2,2019-07-27T13:33:00Z,43.2,0.0,13.24
GGLA2,2019-07-27T14:33:00Z,43.2,0.0,13.24
GGLA2,2019-07-27T15:33:00Z,43.0,0.0,13.24
GGLA2,2019-07-27T16:33:00Z,43.39,0.9,13.24
GGLA2,2019-07-27T17:33:00Z,44.01,0.0,13.24
GGLA2,2019-07-27T18:33:00Z,43.3,0.0,13.24
GGLA2,2019-07-27T19:33:00Z,41.4,103.0,13.26
GGLA2,2019-07-27T20:33:00Z,40.89,103.0,13.29
GGLA2,2019-07-27T21:33:00Z,41.59,103.0,13.34
GGLA2,2019-07-27T22:33:00Z,43.3,0.3,13.34
GGLA2,2019-07-27T23:33:00Z,44.49,0.0,13.34
GGLA2,2019-07-28T00:33:00Z,46.29,0.0,13.34
GGLA2,2019-07-28T01:33:00Z,46.4,1.9,13.34
GGLA2,2019-07-28T02:33:00Z,47.1,1.5,13.34
GGLA2,2019-07-28T03:33:00Z,46.51,2.8,13.34
GGLA2,2019-07-28T04:33:00Z,46.29,2.0,13.35
GGLA2,2019-07-28T05:33:00Z,46.0,2.3,13.35
GGLA2,2019-07-28T06:33:00Z,46.2,2.3,13.35
GGLA2,2019-07-28T07:33:00Z,46.2,1.9,13.35
GGLA2,2019-07-28T08:33:00Z,45.0,1.3,13.35
GGLA2,2019-07-28T09:33:00Z,43.9,0.4,13.35
GGLA2,2019-07-28T10:33:00Z,41.79,0.0,13.35
GGLA2,2019-07-28T11:33:00Z,40.8,103.0,13.35
GGLA2,2019-07-28T12:33:00Z,39.99,103.0,13.35
GGLA2,2019-07-28T13:33:00Z,39.9,103.0,13.35
GGLA2,2019-07-28T14:33:00Z,40.1,103.0,13.35
GGLA2,2019-07-28T15:33:00Z,40.5,103.0,13.36
GGLA2,2019-07-28T16:33:00Z,40.69,103.0,13.41
GGLA2,2019-07-28T17:33:00Z,41.0,103.0,13.42
GGLA2,2019-07-28T18:33:00Z,41.79,103.0,13.43
GGLA2,2019-07-28T19:33:00Z,42.4,0.0,13.44
GGLA2,2019-07-28T20:33:00Z,43.59,0.0,13.44
GGLA2,2019-07-28T21:33:00Z,44.6,103.0,13.44
GGLA2,2019-07-28T22:33:00Z,45.3,1.2,13.44
GGLA2,2019-07-28T23:33:00Z,48.0,1.7,13.44
GGLA2,2019-07-29T00:33:00Z,48.09,0.0,13.44
GGLA2,2019-07-29T01:33:00Z,48.09,1.5,13.44
GGLA2,2019-07-29T02:33:00Z,45.5,1.2,13.47
GGLA2,2019-07-29T03:33:00Z,45.1,0.0,13.47
GGLA2,2019-07-29T04:33:00Z,44.1,103.0,13.48
GGLA2,2019-07-29T05:33:00Z,44.29,103.0,13.49
GGLA2,2019-07-29T06:33:00Z,43.7,103.0,13.5
GGLA2,2019-07-29T07:33:00Z,43.5,103.0,13.51
GGLA2,2019-07-29T08:33:00Z,43.5,103.0,13.54
GGLA2,2019-07-29T09:33:00Z,43.5,103.0,13.55
GGLA2,2019-07-29T10:33:00Z,43.39,103.0,13.56
GGLA2,2019-07-29T11:33:00Z,43.11,103.0,13.57
GGLA2,2019-07-29T12:33:00Z,42.6,103.0,13.6
GGLA2,2019-07-29T13:33:00Z,41.9,103.0,13.6
GGLA2,2019-07-29T14:33:00Z,41.79,103.0,13.61
GGLA2,2019-07-29T15:33:00Z,41.5,103.0,13.62
GGLA2,2019-07-29T16:33:00Z,41.59,103.0,13.62
GGLA2,2019-07-29T17:33:00Z,42.1,103.0,13.62
GGLA2,2019-07-29T18:33:00Z,42.49,103.0,13.63
GGLA2,2019-07-29T19:33:00Z,42.1,103.0,13.66
GGLA2,2019-07-29T20:33:00Z,42.8,103.0,13.67
GGLA2,2019-07-29T21:33:00Z,44.71,2.7,13.67
GGLA2,2019-07-29T22:33:00Z,48.4,1.5,13.67
GGLA2,2019-07-29T23:33:00Z,46.4,1.3,13.67
GGLA2,2019-07-30T00:33:00Z,48.6,0.8,13.67
GGLA2,2019-07-30T01:33:00Z,49.69,1.6,13.67
GGLA2,2019-07-30T02:33:00Z,51.01,2.2,13.67
GGLA2,2019-07-30T03:33:00Z,51.21,2.5,13.67
GGLA2,2019-07-30T04:33:00Z,50.31,2.3,13.67
GGLA2,2019-07-30T05:33:00Z,49.6,1.7,13.67
GGLA2,2019-07-30T06:33:00Z,48.31,0.0,13.67
GGLA2,2019-07-30T07:33:00Z,47.19,0.0,13.67
GGLA2,2019-07-30T08:33:00Z,46.51,103.0,13.67
GGLA2,2019-07-30T09:33:00Z,46.51,103.0,13.67
GGLA2,2019-07-30T10:33:00Z,46.71,103.0,13.67
GGLA2,2019-07-30T11:33:00Z,46.51,103.0,13.67
GGLA2,2019-07-30T12:33:00Z,46.8,103.0,13.67
GGLA2,2019-07-30T13:33:00Z,46.4,103.0,13.67
GGLA2,2019-07-30T14:33:00Z,45.61,103.0,13.67
GGLA2,2019-07-30T15:33:00Z,45.61,1.7,13.67
GGLA2,2019-07-30T16:33:00Z,46.9,2.6,13.67
GGLA2,2019-07-30T17:33:00Z,47.61,1.6,13.67
GGLA2,2019-07-30T18:33:00Z,48.79,3.3,13.67
GGLA2,2019-07-30T19:33:00Z,50.59,2.7,13.67
GGLA2,2019-07-30T20:33:00Z,52.11,2.0,13.67
GGLA2,2019-07-30T21:33:00Z,51.01,3.6,13.67
GGLA2,2019-07-30T22:33:00Z,53.2,2.5,13.67
GGLA2,2019-07-30T23:33:00Z,56.19,3.0,13.67
GGLA2,2019-07-31T00:33:00Z,55.6,2.2,13.67
GGLA2,2019-07-31T01:33:00Z,54.39,2.3,13.67
GGLA2,2019-07-31T02:33:00Z,51.91,2.3,13.67
GGLA2,2019-07-31T03:33:00Z,52.9,2.4,13.67
GGLA2,2019-07-31T04:33:00Z,53.6,1.4,13.67
GGLA2,2019-07-31T05:33:00Z,53.01,0.0,13.67
GGLA2,2019-07-31T06:33:00Z,51.6,0.0,13.67
GGLA2,2019-07-31T07:33:00Z,51.4,2.1,13.67
GGLA2,2019-07-31T08:33:00Z,50.79,4.3,13.67
GGLA2,2019-07-31T09:33:00Z,50.7,2.4,13.67
GGLA2,2019-07-31T10:33:00Z,50.31,2.5,13.67
GGLA2,2019-07-31T11:33:00Z,49.3,4.2,13.67
GGLA2,2019-07-31T12:33:00Z,48.31,3.0,13.67
GGLA2,2019-07-31T13:33:00Z,47.61,1.9,13.67
GGLA2,2019-07-31T14:33:00Z,47.41,2.3,13.67
GGLA2,2019-07-31T15:33:00Z,47.19,2.0,13.67
GGLA2,2019-07-31T16:33:00Z,49.1,4.1,13.67
GGLA2,2019-07-31T17:33:00Z,51.01,1.3,13.67
GGLA2,2019-07-31T18:33:00Z,51.8,2.7,13.67
GGLA2,2019-07-31T19:33:00Z,53.49,2.1,13.67
GGLA2,2019-07-31T20:33:00Z,53.71,0.8,13.67
GGLA2,2019-07-31T21:33:00Z,55.9,3.3,13.67
GGLA2,2019-07-31T22:33:00Z,56.61,1.1,13.67
GGLA2,2019-07-31T23:33:00Z,55.99,0.6,13.67
GGLA2,2019-08-01T00:33:00Z,57.51,1.9,13.67
GGLA2,2019-08-01T01:33:00Z,55.29,2.3,13.67
GGLA2,2019-08-01T02:33:00Z,52.81,1.8,13.69
GGLA2,2019-08-01T03:33:00Z,52.9,2.1,13.69
GGLA2,2019-08-01T04:33:00Z,53.8,2.1,13.69
GGLA2,2019-08-01T05:33:00Z,52.7,2.4,13.69
